작성자,댓글,좋아요수,작성일
@킹즈-king,망하지마라 제발 ㅠ,0,2025-08-09T05:40:16Z
@youngjunlee3939,"BM 자체가 잘못 짜임. 독점 제품, 독점 공급망 없는 이상 더 개방적인 마켓플레이스에 잡아 먹힐 수 밖에 없음. 이커머스 업계 경험 없는 아줌마가 첫 단추부터 잘못 끼워넣은거. 반면 쿠팡은 아마존이란 이미 검증된 정답의 모든 걸 배낌. 마켓플레이스는 결국 판매자들이 돈을 벌도록 하고, 그 돈을 벌기 위해 판매자들이 일을 하게 해야 한다. 컬리MD는 매일 전화와서 기획전 뭐 넣자, 어디 배너 얼마 짜린데 여기 넣어준다 그런 말 밖에 안 함. 파는 제품에 대한 지식은 특정 제품만 취급하는 수입사나 도매상보다 훨씬 못한데 뭔 큐레이팅 이러는거 보면 어이가 없음. 내부 시스템이나 셀러 시스템은 ㅋㅋ 컬리MD가 저희 시스템이 좀 구려요 하고 양해 구할 정도.",0,2025-08-09T05:34:16Z
@skincia-q3p,"사진과 다른제품 보내서 반품해달라고 했더니 사진만 틀리다고 안해주는데, 정말 여긴 망하겠구나 생각들었는데 결국... 반품은 쿠팡이 최고!",0,2025-08-09T05:32:06Z
@TV-tn2fc,내 주변에 컬리 이용하는 사람이 단 1명도 없다. 누구나 다 써야 돈이 되는거야. 순수 전기차도 0명이다. 처제가 하이브리드 니모인가 뭐시기인가 끌고 다니고.,0,2025-08-09T05:27:07Z
@Heajin-mn3oi,쿠팡 땜에,0,2025-08-09T05:13:25Z
@Heajin-mn3oi,"아직도 4천억
팔지~~~",0,2025-08-09T05:12:33Z
@ovloh,요즘은 백화점에서도 배달,0,2025-08-09T05:03:40Z
@영학김-f3m,"쩐이 말라
주문 못하는거내",0,2025-08-09T04:57:53Z
@보노보노-y1z,컬리 안쓰는 이유가 배송이 거지 갔기 땨문이다. 제일 황당했던게 공동현관 비번을 모른다고 1층 입구에 물건 내다 버리다 시피 놔두고 배달 완료 연락도 없이 그냥 가버렸다는 거다 몇일 뒤 이웃들이 이상하게 여겨서 사진을 찍어서 아파트 공동 게시판에 올려서 알게 되었다. 요즘 아파트 90프로 이상이 지하 주차장으로 다니는데 컬리는 이런 기본 인식이 안되어 있어서 망하는 테크를 타는 거라고 본다,1,2025-08-09T04:53:50Z
@원밀-q8m,저는 개인적으로 마켓컬리 싫어요,0,2025-08-09T04:46:24Z
@rosakim7175,쿠팡 쓱 다 쓰지만 식품은 늘 컬리에서 산다. 왜? 퀄리티가 좋으니까. 근데 그걸 포기하는 순간 다른곳으로 가겠지. 컨셉 잘 잡아야할거다 컬리,0,2025-08-09T04:44:42Z
@도식이다,"뭐 경영이 좀 약하다말고 소비자들이 체감하는 손해는없는 편이니 뭘 어찌하던 잘 살아나길 바라요
기업들 화이팅",0,2025-08-09T04:40:30Z
@TV-po8zf,컬리좋은데.....,1,2025-08-09T04:35:37Z
@나영-d9g,배송비 끝까지 꾸역꾸역 받는거보고 이젠 구매안한다,0,2025-08-09T04:21:21Z
@jungsanglee4888,사퇴하세욧,0,2025-08-09T04:04:41Z
@개돼지감별사-f,컬리 안망한다. 걱정마라,0,2025-08-09T04:04:36Z
@Naviers0721,마켓컬리 홈페이지 처음 가봤는데 과일쪽 설명을 너무 잘해놔서 놀랐네;;,0,2025-08-09T04:03:37Z
@leesh771,"모델들을 너무 비싼 사람들을 썼음..전지현, 제니..모델료로 돈 너무 썼지..그리고 원래 컨설팅 출신들이 다른 회사 분석은 잘해도 내 자신에겐 냉정한 평가 못함",0,2025-08-09T04:02:58Z
@김수현-g9v1k,"필요한 서비스이지만
이익창출은 안됐구나~",0,2025-08-09T04:02:04Z
@멍청아,마켓컬리는 4천억도 비싸다,0,2025-08-09T04:00:34Z
@apple6276,지들끼리 해먹는 느낌....... 진입장벽이 너무 높음 국내에서 현실적으로 쿠팡 이길 수 있나? ssg도 4만원 이상 무료배송 옘병 때문에 절대 못 이길 것 같던데,0,2025-08-09T03:57:59Z
@iong1870,없어지면 안됨. 서로 견제해야 소비자에게 득이 됨. 독점은 결국 소비자에게 손해,0,2025-08-09T03:54:10Z
@gysuh,"컬리 이욤해보면  안다.
질좋은 제품들과 종이포장재 등..컬리만의 매력이  분명 있기때문에 꾸준히 이용중이다.
어려움도 있겠지만  잘 해결돼서 계속 성장해 나가는 기업이 되길 바란다~~",981,2025-08-09T03:43:23Z
@jhc2612,컬리 힘내라 애용자,0,2025-08-09T03:37:51Z
@juhyekim3739,프리미엄 이미지로 가려고 했으면 1년에 멤버십 가입비 10만원씩 따로 받고 관리할 수 있는 고객만 유치했어야 했음 어중이떠중이 다 받으니까 배송 관리 안되고 상품 누락 빈번하고 블컨한테 공짜 보상비 퍼줌 정작 많이 살만한 고객도 안쓰게됨,0,2025-08-09T03:36:06Z
@aaa-lt1jr,10분 경제이야기 9개월전 컨텐츠랑 너무비슷..,0,2025-08-09T03:34:32Z
@logankent634,"정육각, 컬리... 그 다음 타자는?",0,2025-08-09T03:33:47Z
@happppppy-0601,컬리사장은 이미 팔고쨌잖아,0,2025-08-09T03:31:01Z
@Nolsarang528,앞서 나간것도 있지만 경쟁자가 너무 강한것도 있고 인구문제 경제불황 등 모든것이 연결된듯 . 앞서나간 마인드는 맞음.,0,2025-08-09T03:26:06Z
@_b_ba,"내부 개발자가 근본적인 문제의 원인을 해결하기 위해 건의를 하였으나, 개발자도 아닌 문과 애들이 거부함. 꾸준히 근본적 원인을 해결 해야 함을 어필하다가 대표한테 까지 말했지만, 무시... 당연히 이직으로 귀결. 내부 문제가 인지 되었을때, 적어도 지금 해결이 안되는거라면 우선순위를 정하고 나중으로 미루고 나중에라도 해결하면 되지만, 컬리는 그러지 않고 무시로 답했다. 작은 문제도 이런식으로 해결한다면 다른 것들은???  개발자 무시하고 문과 애들이랑 짬짜미 하다가 망한 기업이 주위에 보면 한둘이 아니다. 개발자들이 탈출을 한다??? 그럼 결과는 하나야. 그 개발자? 네이버 감. 끝.",8,2025-08-09T03:21:42Z
@머임마-b5h,그냥 쿠팡에 통폐합 됐으면 좋겠다,0,2025-08-09T03:13:29Z
@asapkorea,컬리만의 장점이 있는데 ㅜㅜ 제발 롱런하길,0,2025-08-09T03:11:29Z
@miragolee,쿠팡보다 신선제품이 여전히 질이 좋음ㅠ 망하지마😢 그런데 포장이 넘 엉망이 되서..  냉동식품이 녹아서 와,0,2025-08-09T02:59:43Z
@우솔심화폰_초등,버텨주세요ㅠㅠ,0,2025-08-09T02:57:10Z
@동물의왕국-c7f,"예전에 여기 영업했었는데
갑질 심하던데ㅋㅋ
꼴 좋다",1,2025-08-09T02:56:55Z
@oscarjeong9438,"쿠팡이 앞서 나갈 수 있었던 이유는 일단 잡화점으로 시작했는데, 게다가 더 싸게 줌...실제로는 같은 제품을 다른 가격에 다른 고객에게 제공한 것인데..그게 먹혔음.",0,2025-08-09T02:45:32Z
@sandgold2288,"여기뿐 아니라 홈플, GS 다 좀 이상함..제대로 잘 살아나기를 바람",0,2025-08-09T02:40:21Z
@interest6268,"그게 되겠어? 
실제로 안됐다고 한다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0,2025-08-09T02:38:15Z
@Angie-vf5ro,"솔직히 배송상태(포장상태)와 신선식품 퀄리티가 타사대비 훌륭해서 가성비 안따지고 컬리 이용한다. s*g, 쿠* 은 그리 저렴하지도 않지만 저렴하더라도 저렴하기때문인지 배송상태가 늘 엉망이라 이용을 잘 안하게 된다. 내가 컬리를 좋아하는 이유.",0,2025-08-09T02:17:48Z
@jhs5535,여배우만 흑자네😢,0,2025-08-09T02:17:44Z
@너의본전은,몇년전부터 알바들 밥값도 안줄때 탈출,0,2025-08-09T02:15:00Z
@jay-y5c1e,아쉽네요. 지금도 여전히 컬리를 애용하고 다른 쇼핑몰에 없는 신박한 아이템이 많아서 좋아하는데… 회복을 기대할 수 있을까요?,8,2025-08-09T02:10:44Z
@---tp9wi,새벽에 물류비가싸다고?? 개똥 같은 소리 ㅋㅋㅋ,0,2025-08-09T02:03:20Z
@wynwyn86,"쓰레기가 너무 많이 생겨 주문하기 망설여져요..
당대 탑 모델을 쓰니..보여지는 것에 지출이 많아요",0,2025-08-09T01:51:25Z
@ARBA753,투자자금 때문에 엄청나다고 착각한거지 다른 기업도 다 할수있었던건데 딱 그냥 빠른배송 경쟁을 부추긴 것 정도의 의미,0,2025-08-09T01:25:41Z
@지금이순간-k9m,식자재 받아보면 안다. 컬리만큼 좋은 품질은 없음.,0,2025-08-09T01:14:47Z
@user2022-z2d,"컬리 문닫음 안됨😢😢😢 퀄리티, 가격, 빠른 배송 다 만족스러워서 자연드림서 컬리로 갈아탔어여..",32,2025-08-09T01:07:49Z
@햄버거-e5d,잘만들었습니다ㅡ유트브,0,2025-08-09T00:59:39Z
@bibianak3739,"캐시 플로우 아작나고 매입채무 급증했는데 에빗다를 저렇게 만들어 제시한다고?.. 재무제표 조금만 볼 줄 아는 사람이면 쳐다도 안볼 기업인데 도움도 안될 분기 보고서를 굳이 왜 만들어 돌린거지 ...? 비상장사면 차라리 그 메리트를 이용하는게 낫지 않았을까... 대표이사 지분율이 너무 낮은게 문제인듯,.. 저정도 지분율이면 결정권은 거의 없다고 봐야하지 않을까..사공이 많아 산으로 간 느낌",1,2025-08-09T00:59:13Z
@In_seng인생,자본이 깡패지 뭐.,0,2025-08-09T00:47:43Z
@wherewhy4268,ㅇㅇ출신 이런거 필요없다. 숫자로 증명해라. 고객들이 왜 안쓰는지 분석을 못해냈음.,0,2025-08-09T00:42:18Z
@황혜미-r1g,돼지고기 시켰는데 정말 맛도 좋고 질이 넘 좋았음,0,2025-08-09T00:34:09Z
@황혜미-r1g,컬리 물건 좋아요,1,2025-08-09T00:33:30Z
@yearnsoojeong7836,분석 잘했음,0,2025-08-09T00:27:18Z
@herwerld,정말 좋아했었는대 판매하는 아이템도 찾으면 쿠팡에 다있고 뷰티가 제일 어이없었고….,0,2025-08-09T00:23:44Z
@WL-ui7of,"솔직히 뭔 경쟁력이 있다고 저렇게 투자를 했는지 모르겠음
새벽배송를 따라할지 몰랐다고?
이게 제일 개소리 아님?
새벽배송하는게 아무나 못 만드는 반도체 같은 고급 기술임?
그냥 사람 써서 새벽에만 배송하면 되는 거임.

쿠팡은 근데 거기에 아예 차별점을 두어서 몇조의 돈을 들여서
물류 센터 짓고 적자 보면서 투자 했기 때문에 돌아선거고
컬리는 뭘 했다는지 모르겠음",0,2025-08-08T23:58:57Z
@옹옹옹-c6d,"재무제표가 받쳐주지 않는 투자는 허상이죠.
 돈을 못버는 구조는,갈수록  더 큰 부채를 강요하죠",1,2025-08-08T23:40:15Z
@0715882,웃기지마. 컬리들가봐 똑같은 제품이 두배비싸. 이게 오래가겠니. 난 몇년전부터 망할꺼라보았다,0,2025-08-08T23:37:05Z
@goraebabb,컬리가 살아날 방법은 하나다. 규모축소 압도적인 퀄리티 그리고 가성비. 내 댓글은 전설이 될것이다.,1,2025-08-08T23:18:53Z
@카오산고,"새벽배송...
안막혀도 비용더들죠",0,2025-08-08T23:18:36Z
@들개랑리치도도,인건비 때문 안됨,0,2025-08-08T23:12:31Z
@겨울이네-y2n,전 개인적으로 컬리 너무 획기적이었는데 쿠팡이 새벽배송 훔쳐가면서 대기업자본으로 쿠팡크고 컬리 망한거 같아서 정치게임에서 진듯한 느낌… 새벽배송은 특허내기 어렵겠지만 쿠팡도 고전을 면하지못하다가 그거 훔쳐다가 큰거 같다는 생각이 커서 끝까지 안썼는데 ㅠ 쿠팡없이 못사는 사람이되어버림 후..,0,2025-08-08T23:08:07Z
@김박-t5f,컬리제품이 단가가 너무비쌈,0,2025-08-08T23:07:59Z
@crabdollar,"쿠팡보다 컬리가 잘되길항상바라는데
휴..ㅠ 쿠팡은 미국인 미국기업
컬리는 한국인 한국기업임ㅠ",0,2025-08-08T23:06:34Z
@ericayoo5101,근데 컬리에서 파는 물건 중에 딴데서 잘 안파는 것도 있어서 컬리 자주 쓰는대,0,2025-08-08T23:05:17Z
@Giga_Pulse,저기에 상품 납품할때마다 존나 힘들었어,1,2025-08-08T22:54:19Z
@tmi6504,그래도난 컬리가좋아,0,2025-08-08T22:52:22Z
@mondainwizard3216,살게 없음 ;;;,0,2025-08-08T22:47:04Z
@닭털스트레인지-m4h,컬리 좋긴한데 비싸...,0,2025-08-08T22:33:59Z
@WaU-xd9pg,김슬아 회사 상장시키고 두둑히 챙길려다가 망했쥬?,0,2025-08-08T22:18:28Z
@y2goo,백종원과 협업하면 어쩌면 상부상조가 될수도 ...,0,2025-08-08T22:13:11Z
@아귀-m3j,망했지 탈출해라😢,0,2025-08-08T22:07:00Z
@ghv-g2q,거의 매일 컬리사용중인데 사라지면 안된다ㅜ,5,2025-08-08T22:06:08Z
@y2goo,"사업은 내가 하고싶은거 하면 망함.
애착이 가면 냉정함을 잃어버림.",0,2025-08-08T22:03:57Z
@user-Paolo_Maldini,응 이마트가 더 좋아 ㅎㅎ,0,2025-08-08T22:01:05Z
@y2goo,"중이 제머리 못깍는다고 남 기업 평가는 잘했는데..
우리는 사업이 똑똑하기만하면 된다고 생각하지만, 어림 반푼어치도 없는얘기다.
미국 굴지의 it 기업 오너들이 성공한 이유는 똑똑한데 냉정하기도 해야함. 
듣기좋아 냉정이지 가족같던 친구들 동료들 한순간에 잘 뒷통수 친 댓가가 오너라고 생각함.",0,2025-08-08T21:59:30Z
@헷헤-r4u,컬리 망하면 안됨 ㅜㅜ,0,2025-08-08T21:52:20Z
@씨바키싼토라이,컨설턴트 대표적사례 엘지한테 스마트폰은 없다 하던거나 잘해라 답은 나왔지,0,2025-08-08T21:21:49Z
@8888NOW,마켓컬리 하루 알바해보고 정떨어져서 어플 삭제해버림... 쿠팡보다 심해요.,0,2025-08-08T21:03:37Z
@macjuger,"혁신적인 아이템이었지만, 인프라가 없어서 절대 성공할 수 없는 회사였다. 인프라가 전혀 없었기에. 안타까운 현실이다.",0,2025-08-08T20:57:43Z
@jhb5625,"돈이 안되는건 유통 플랫폼이라서 그런거일듯..
왜냐하면 제조 생산 시설 없이
납품 업체들 인터넷 쇼핑 타사와 차이가 없어서
새벽 배송은 물류비가 낮지만 24시간 창고에서 하역 상차 돌려야함
그럼 배송비는 줄어도 인건비는 차이가 없음
그리고 제조 생산 없으면 그냥 마진율이 정해져 있음
정해진 마진율은 성장이 어려움",0,2025-08-08T20:55:58Z
@heshset,"글로벌 스타트업의 성장 패러다임이 바뀌었음. 예전에는 적자가 나도 매출이나 MAU가 성장하면 투자도 잘 받고 용인되는 분위기 였는데, 지금은 아님. 작은 이익이라도 수익모델이 확실하고 튼튼해서 투자를 하면 할 수록 이익율이 늘어난다는 확신이 있는 경우여야 투자해줌.",0,2025-08-08T20:41:56Z
@user-lg4bk3iz9s,관심 없다. 어차피 피해는 투자자 몫이고 선동에 선공한 기업가는 다른데서 더더더 높은 가치로 각광받을 테니까.,0,2025-08-08T20:38:41Z
@멍멍이-s2g,중국 자본=마켓 컬리,5,2025-08-08T20:14:43Z
@kdh5112,수익이 없으면 미래가 없다,0,2025-08-08T19:23:36Z
@자유를얻은호랑이,"컬리가 안 망해야 경쟁이 치열하고 좋지만 물류센터 운영하는 것만 봐도 쿠팡 압승이죠.  쿠팡이 훨씬 체계적이고 관리직들 수준도 더 높습니다. 컬리가 덜 욕먹는 건 신선, 냉동 식품이 많아서 여름에 문제가 덜 발생하기 때문이죠. 쿠팡 물류센터가 문제가 많이 되는 건 주로 여름이거든요. 너무 더워서 일하기 힘드니까요. 대부분의 쿠팡 물류센터는 초가을만 돼도 널널해지고 사람 덜 뽑습니다. 일도 쉬운 편이고요....",0,2025-08-08T19:22:31Z
@hoonk766,"너무 창렬임
손품 좀 팔면 네이버나 쿠팡에서 좀 더 싸게 살 수 있는거
유기농이니 뭐니 해서 창렬로 파는데

내부 알바 해봤으면 알지만",0,2025-08-08T18:59:00Z
@hdhkdixgwjma,고객센터 불친절,0,2025-08-08T18:52:09Z
@LBUK252,쿠팡때문임,0,2025-08-08T18:29:14Z
@커피콩좋아-o1x,혁신은 맞는데 딱 한 가지 마트보다 가격이 비싸다. 노브랜드 처럼 자체 저렴하면서 품질이 좋은 제품을 내놨으면 좋았을텐데.,0,2025-08-08T17:53:56Z
@gluestickwhite6432,근데 얘네는 회사를 키우는 게 아니고 팔고 나가려는 게 너무 눈에 보였는데 힘들고 지원 받으면 회사를 키워야지 상장후 팔고 나가려는 마인드가 너무 강함 상장하면 바로 망할껄?,1,2025-08-08T17:35:59Z
@정철최-t8k,컬리 주식에서 쫏겨나고 간신히 목숨만 부지,1,2025-08-08T17:26:49Z
@칼호나호,한창 잘나갈때  쿠팡 신세계 롯데 경쟁시켜서 비싸게 팔고 빠졌어야지.,1,2025-08-08T17:09:32Z
@maranata-maranata,컬리애서 시킨거 실패 없었음. 좀 고급지고 신뢰감.,1,2025-08-08T16:55:50Z
@아윈-z2f,결국은 밀키트와 비슷한 상황이군요. 편하긴 하지만 비싸고 대체할곳 있다.,25,2025-08-08T16:53:21Z
@lakochichi,걍 강남주부만쓰는게 컬리. 대표가 액시트만 생각하고 뇌없이 일벌린거임. 다들 수익모델 구리다고 첨부터 말했음,1,2025-08-08T16:43:56Z
@mhi5221,"독특한 식재료, 음식이 많아서 종종 쓰다가 비마트 쓰기 시작하면서 구매가 확 줄었어요. 무한경쟁시대에 오프라인 대형마트, 컬리같은 대형 온라인마트 다 위기군요ㅠ 시대의 흐름인지 코로나이후 얼어붙은 경제가  안풀려서인지 모르겠지만 다들 살아남았으면 좋겠어요.",0,2025-08-08T16:07:06Z
@foreverlove925,샛별배송 기본요금만 내리면 쓸텐데 언제까지 25000원 할까 서민이 쓰기언비싸지,0,2025-08-08T15:52:42Z
@AlpacaRama-k7p,신선하게 안와서 안씀,0,2025-08-08T15:52:08Z
@baramgaebi28,"오랫동안 컬리만 사용했는데.. 포장상태가 너무 싫더라고요.. 홀푸드마켓 벤치마킹이랬는데  전혀 그렇지 않고.. 유기농이나 무첨가물 식품같은 것은 또 오아시스, 초록마을 같은 곳이 더 나아보이고. 애매하면서 비싸기만 한 컬리와 점점 멀어지더군요... 게다가 중국자본.. 저만 그런줄 알았는데 사람은 뭐 거의 비슷한가바여",0,2025-08-08T15:50:21Z
@Channelmin,상장하기 위해 아직도 노력하나.. 무서운 회사.... 공포 그 자체... 어떻게든 흑자 만들어서 대출이라도 받으려는....,1,2025-08-08T15:48:54Z
@나라3,컬리 좋은데?,0,2025-08-08T15:45:14Z
@Channelmin,쿠팡은 든든한 일본형 손형이 있었으니 가능.... 판매물품 스케일도 천지차이고....하늘과 땅,1,2025-08-08T15:43:29Z
@mountainecho-jtw,애초에 저 여자가 컬리를 인맥으로 투자받고 시작했지. 무슨 유니콘 ㅋ 콧웃음만 나온다,1,2025-08-08T15:26:25Z
@mjyun2026,"제발! 망하면 안됩니다.
컬리 있어서 얼마나 고마운데",0,2025-08-08T15:21:52Z
@jgf-tm2xg,쿠팡최고,0,2025-08-08T15:17:08Z
@F--pv1tu,내가볼땐 그냥 조같은 플랫폼에 지나지않음,0,2025-08-08T15:02:01Z
@청보리-v2x,가벼워야 하는데 무겁다.,0,2025-08-08T14:58:41Z
@이사도라-d7u,"쿠팡은 사이트가 번쩍번쩍 정신이 산만
컬리는  산뜻하게 정리되고 고급스러움
쿠폰오거나 할인되는것만
찾아 잘 이용하니까  망하면  안되요❤",0,2025-08-08T14:57:32Z
@sunflower203040,내부관리가 안됨. 언젠가부터 배송 오류가 잦아짐.,1,2025-08-08T14:42:30Z
@따끈따끈한,컬리는 쿠팡따라서 전국확대한다고 대전권역으로 손벌렸다가 망함,0,2025-08-08T14:40:16Z
@gkaanrful,"컬리는 쿠팡에 비해 비쌈 
할인쿠폰 뿌리지 말고 좀 싸게 해봐
아님 아예 고급화로 가든지
타겟층이 애매함",0,2025-08-08T14:38:51Z
@s해피-h2f,"이름도 이상하더라
마켓컬리???
난한번도 안샀다ㅡㅡㅡㅡ😮😮😮",0,2025-08-08T14:37:42Z
@아리-hz1xg,"예전엔 컬리상품이 질이 좋아 메리트가있었으나 요즘은 왠만한건 쿠팡도 팔고있고 쿠팡가격이 더 좋음.
Only컬리상품만 사자니 장바구니넣을게 몇개안되고 가격도 비싸서 질은 조금 차이는나지만 쿠팡으로 구매하게됨.",0,2025-08-08T14:34:09Z
@sausalito9254,컨설팅 출신은 믿거임. 제대로 업무도 모르면서 이래라저래라 말도안되는 컨설팅해주고 몇억씩 컨설팅비용 받아감ㅉㅉ 결국에는 돈만 날리고 컨설팅은 적용하나도 안됨,2,2025-08-08T14:24:32Z
@snk8053,"유기농 오아시스가 더 이익 잘나옴
컬리는 쓸데없이 쿠폰 막 뿌림, 그러니까 적자나지

경영자 자체가 잘못된 사람임, 그러면서 월급은 다 받아갈거 아니야..",2,2025-08-08T14:22:47Z
@jsimon5055,맛있는데 ㅜㅜ.버텨줭,0,2025-08-08T14:17:08Z
@sejin0420,"1.컬리에만 있는 고퀄 이나 색다른 템이 있긴한데 그외 다른제품은 다른곳대비 너무 비싸게 팜.
2. 배송일 지정 안됨
3. 쿠폰중복적용 안됨. 쿠폰 막 뿌린다고 해도 사실 거의 쓸모없음",0,2025-08-08T14:15:15Z
@Vggfghhhgvb,자막에 무식해보이는 오타가 너무 많네 ㅋㅋㅋㅋ닳아 없어지는이 맞는데 ...달아 없어지는 ㅋㅋㅋ에휴 ㅉㅉ,0,2025-08-08T14:13:47Z
@ssibalAaa,냉동식품 포장해주는거 쿠팡이랑 비교안됨 그거 절감해도 좀 … 적자 낮출수있을거같은데 프레시백보다 더 안녹는거같음,0,2025-08-08T14:09:40Z
@mingena8916,위기를 기회로 변모시킬 혁신인재 없을라나;~;,0,2025-08-08T14:02:14Z
@JtwoFive,오너의 욕심이 과했지. 빨리 상장했어야지...가격높게 받으려고 질질 끌다 쿠팡에 뒤처짐,0,2025-08-08T13:56:57Z
@ohmygod607,아 스토리 맛깔나네. 옛날 이야기 중에 비슷한 거 있을 것 같은데,0,2025-08-08T13:43:49Z
@ashyenaa,바싸요,2,2025-08-08T13:35:17Z
@강대감1028,"컬리가 이렇게 된 이유... 어느날 컬리로 부터 받은 달걀이 냉장고에서 다 파괴 되었다...사진을 찍어 컬리 고객센터 에 사진을 보냈다...일주일이.되어도 답이 없고 완전 생까는 컬리...

달걀 다버리고 쿠팡으로 갈아 탔다...",1,2025-08-08T13:34:59Z
@raniakea5166,정가 자체가 타 플랫폼보다 비싸게 써져 있어서 아예 안씀,0,2025-08-08T13:30:10Z
@ad8361,이름이 컬리가 뭐냐? 누구나 다 들으면 슬로건을 홍보했어야지,1,2025-08-08T13:28:50Z
@gguggu25,컬리는 인간적으로 너무비쌌다,0,2025-08-08T13:23:48Z
@yjsays,컬리의 11시이전 새벽배송 놓치면 쿠팡으로 가게 됨,0,2025-08-08T13:22:34Z
@황꾸준히,김슬아!!!  기대한다  책임지는 경영하길 피해는 없도록 그것이 명이다!!!  판단하 길,0,2025-08-08T13:22:16Z
@드림원-e7c,"어쨋든 소비자 입장에서는 여러 업체들이 경쟁하는게 좋지,,한곳만 너무 앞서 나가면 그기업에 소비자가 개가 됩니다.,그래서 저는 옥션 g마켓 11번가  3군대만 이용합니다.,,.",1,2025-08-08T13:18:55Z
@judo6250,컬리 당장 댓글부대 만드시라. 쿠팡 파트너스를 배우길 결국 광고를 해야함.,0,2025-08-08T13:09:05Z
@darkest-n8c,"""먹거리""에 대한 진심으로 지속 가능한 비지니스 모델을 만들지 못했음.
허들이 낮은 아이템은 오래가지 못하고 곧 후발주자가 생김.
엘리트 코스 출신이 왜 이것을 예상하지 못했을까?

우리는 영원할 것이란 ""착각""과 돈을 더 벌고 싶다는 ""욕심"" 때문에 추락한 것.",7,2025-08-08T13:08:42Z
@user-qt3kr2rhwjkw,컬리 고객센터도친절하고 쿠폰도싸게자주줘서 애용합니다 퀄리❤❤❤,5,2025-08-08T13:05:35Z
@YoonLo-i1n,컬리가 오래 오래 롱 런 했으면 좋겠다!! 흑자전환 하시길 기원합니다!!,2,2025-08-08T12:54:58Z
@집집-z1j,악플많은거신기하네ㅋㅋㅋㅋ분기연속흑자에 매출도 계속신장중인데.. 이정도면 망하길바라는건가싶기도하네,2,2025-08-08T12:53:28Z
@dhyyrfhkvvh,"혁신이 한번더 필요함

이미 쿠팡에 잠식당해서 새벽배송으로는 답없음 쿠팡은 돈으로 해결가능
하거든.. 

블록체인 코인 활용해서 컬리 가입자들이 채굴 가능 하도록 노드 만들어주고 보상으로 주문 가능한 포인트 전환 하게 하고 생산 부터 유통 과정 투명히 보여주는 그런 방법 등

컬리가 새벽 배송으로 초기 떡상 했듯이 한번더 뭔가 혁신을 해야함

그리고 뷰티 이런 잡화는 다내리고
신선 식품 믿을 수있는 식재료 
이것으로 밀어 붙여야지…

컬리가 쿠팡을 어캐이기고 올리브영을 어케이김.. 제발 식품으로 조지길..",0,2025-08-08T12:52:11Z
@winsomehye,솔직히 비쌈,1,2025-08-08T12:50:17Z
@b2728,신선식품 유가공품 인정,0,2025-08-08T12:49:26Z
@김경민-v1p,컬리 맛없는것도 많아서 몇번 실망하고 안찾게됨,1,2025-08-08T12:44:49Z
@Olathe1004,컬리 없어지면 안타까운데... 여기서만 살수있는 질좋은 제품들이 많음 ㅜ 특히 치즈,1,2025-08-08T12:33:39Z
@Olathe1004,쿠팡은 가짜가 많고 가격이 천차만별이고 오히려 더 비싸서 더이상 이용안함. + 쿠팡은 개인사업자들이 좀 이상한 편법을 쓰면서 중국산 싸구려를 열배넘게 팔아넘기더라. 쿠팡 탈출.,1,2025-08-08T12:31:21Z
@Olathe1004,요즘 컬리 상품들 상태도 좋고 퀄리티 좋아져서 난 좋던데... 제발!!,2,2025-08-08T12:28:39Z
@hyeongkilkang3317,"컬리가 쿠팡에 비해서 상품의 다양성은 부족한데 퀄리티는 좋다 근데 지금같은 고물가시대에는 가성비가 최고다보니 어쩔수없는듯
쿠팡이랑 컬리 둘다쓰지만 컬리는 쿠폰줄때만 잠깐쓰는든",0,2025-08-08T12:25:47Z
@JASONKINGMATHK,진입장벽이 낮은사업이었다 애초에,2,2025-08-08T12:18:40Z
@alrnrdlwhgdk,"컬리 제일 좋아하는데 안타깝네.. 방법이 있을텐데 
고객들한테 너무 퍼줘서 그런가?",7,2025-08-08T12:17:26Z
@sujinkim4594,컬리 좋은데 오래 이용할 수 있으면 좋겠어요.,133,2025-08-08T12:00:11Z
@성이름-u6d5e,중국기업임 망해도 됨.,0,2025-08-08T11:52:35Z
@토함산정기,컬리배송은 지금도 흡족하는데.가장 큰 문제점은 구색이 별로없고 가격이 경쟁보다 비쌈.만약 컬리가 쿠팡처럼 막강한 투자자가 있다면 공룡이 될수도~~,0,2025-08-08T11:52:17Z
@엄망-l2s,"박스가 너무 많음
쿠팡처럼 보냉박스 했어야",0,2025-08-08T11:49:38Z
@황티파니-v6q,"저도 신선식품은 컬리에서
구매해요!상품의질이 좋아요",0,2025-08-08T11:47:15Z
@jamesjang7429,소니가 플스로 독점하고 마소의 xBox까지 경쟁이 치열할 때 닌텐도가 어떻게 살아남았는지를 고민해봐도 좋을듯합니다. 결국에는 플랫폼이 살려면 독점 히트 상품이 있어야 한다는거죠.,0,2025-08-08T11:40:20Z
@김주연-r1e,중국 자본으로 버티고 있는거예요,0,2025-08-08T11:39:09Z
@jamesjang7429,"컬리의 성장은 이용 회원 수인데, 요즘 인식이 쿠폰 있을 때만 쓰고 그 외는 쿠팡으로 해결임. 이미 시장에서 자리를 잃어가는 중.",1,2025-08-08T11:34:36Z
@jacklim3568,쿠팡 프레시 배송과 비교 조차 되나?!   이마트 장보기 배송과 경쟁은?  노답🎉,1,2025-08-08T11:24:45Z
